,product_sub_group_id,product_sub_group_coef_sales,sale_date_id,reg_date_count,cheque_id_x,cheque_id_y
52,116,495.1021677672528,28,0,8335,7833
53,117,16191.480398221634,28,0,64793,31978
54,118,301.5097209028109,28,0,7967,5117
55,119,1476.0775603204447,28,0,11899,9426
56,120,506.35642076072577,28,0,38409,21779
57,121,597.8056036233838,28,0,3175,2622
58,122,304.46348631331625,28,0,2490,4887
59,123,19.419238299402657,20,8,119,883
60,124,17.39793484698406,28,0,5671,143784
61,125,82.48555546329867,28,0,15678,168228
62,126,89.72881225337508,28,0,35409,63243
63,127,4.214755797778678,28,0,3401,114749
64,128,1.3703645115015177,28,0,421,21343
65,129,22.46553172541054,28,0,5432,128059
66,130,104.99292488561593,28,0,4146,35987
67,131,88.92573199614901,28,0,40158,56580
68,132,2.5580701522180846,24,4,98,4328
69,133,13.883087388473118,28,0,158,778
70,134,165.11362712515785,25,3,1185,4159
71,135,1.20864729872406,21,7,53,10338
72,136,141.23790680838195,28,0,481,5892
73,137,17.69147155836423,12,16,87,742
74,138,91.33416001319418,16,12,1999,2285
75,139,552.0606883063248,28,0,7855,2984
76,140,39.470562429957425,13,15,353,1009
77,141,411.9902239254709,28,0,4861,1730
78,142,170.45264863839154,24,4,4659,3707
79,143,3916.648066395614,28,0,12904,10829
80,144,17.59669148176163,8,20,19,321
81,145,127.32946620811107,28,0,1810,2582
82,146,12.489027176527175,10,18,47,428
83,147,5249.761883042728,28,0,14635,2199
84,148,37.164051713043754,8,20,33,2837
85,149,225.32426694993256,28,0,2887,2099
86,150,10.720891002581142,2,26,4,84
87,155,3318.3068679572193,20,8,837,453
88,156,13.854341736694678,10,18,18,153
89,157,15.83531274742676,2,26,2,40
90,158,150.26566517709696,28,0,6082,31073
91,159,525.4530283127662,28,0,4873,7251
92,162,37.979332201176405,25,3,126,1191
93,165,7.058159232072276,1,27,1,116
94,166,19.70267180164242,28,0,1568,15542
95,170,8.063006328713666,28,0,102,1190
96,175,345.5828842276599,28,0,2686,3858
97,178,1.6,2,26,2,125
98,183,-3.6997885835095135,3,25,3,84
99,186,8.333333333333332,2,26,2,25
100,192,3.9468770185948694,24,4,91,1811
101,193,5.491946778711485,2,26,4,108
102,198,158.7433394327794,28,0,184952,120122
103,199,425.0744934710092,28,0,136119,91005
104,200,1648.923629496224,28,0,62619,46114
105,201,419.11547049492214,28,0,96284,176113
106,202,308.98153574110984,28,0,34679,23375
107,203,1688.2322845287335,27,1,20021,3214
108,205,163.32083964403807,28,0,14547,33022
109,206,129.712659740675,28,0,199384,288989
110,207,397.965357688228,28,0,464510,262733
111,208,384.0081722366051,28,0,163491,146042
112,209,157.9275307350525,28,0,54351,107958
113,210,6.178749822769823,13,15,133,4072
114,211,2423.962549620803,28,0,69310,19162
115,212,809.840534103853,28,0,23053,15945
116,213,1378.7691229594616,28,0,7363,5830
117,214,10443.382031595163,28,0,5456,4141
118,215,166.36775748863883,17,11,83,237
119,216,3062.6449746093385,28,0,6653,1622
120,217,2323.7271166941823,28,0,18622,9811
121,218,3816.8609903658985,28,0,1832,564
122,219,1876.3591021495763,28,0,3259,1424
123,220,3703.870030403446,28,0,14010,7529
124,221,34.88745966204257,11,17,109,387
125,222,1022.2836248433474,28,0,697,1381
126,223,12.5,1,27,1,538
127,224,107.14285714285714,8,20,30,71
128,225,1420.6457822951968,28,0,2477,2384
129,226,2750.444874980248,28,0,1558,519
130,229,3900.6035420725334,28,0,8517,5022
131,230,5569.196278566349,28,0,3312,797
132,231,1844.8326946986017,28,0,42504,39972
133,232,1064.731684461791,28,0,1206,466
134,234,696.4662423935753,28,0,5711,5843
135,235,-2.083333333333333,1,27,1,273
136,236,7216.287659587462,28,0,13505,8448
137,237,795.029618675359,28,0,5607,3647
138,238,411.15104857892965,28,0,984,3186
139,239,18.719655616207337,8,20,33,167
140,240,1892.4117946185013,28,0,2025,720
141,241,3182.997079749448,28,0,2575,368
142,242,18.181818181818183,6,22,8,44
143,243,1350.53191781471,27,1,2091,2034
144,244,501.6050685742396,28,0,5184,2654
145,245,5579.903862371394,28,0,1620,181
146,246,1218.035939264764,28,0,18821,6322
147,247,2.71589081271779,12,16,83,2059
148,248,7077.556768374578,28,0,105781,44209
149,249,29546.624737857896,28,0,13024,2067
150,252,1000.9558541280785,28,0,8767,2798
151,253,1865.998984963131,27,1,2770,1107
152,254,526.8548946812831,18,10,1853,1755
153,255,56884.020535402706,28,0,6559,4812
154,256,96.96414330918137,28,0,5278,7066
155,257,93.53691175149469,24,4,2583,4684
156,258,19.910714285714285,8,20,31,163
157,259,7112.395322095786,28,0,1173,784
158,260,3.8651587866155146,13,15,60,1310
159,261,153.92486478493922,9,19,589,974
160,262,392.06402411769994,28,0,2335,5132
161,263,185.13598195222767,28,0,15409,11376
162,264,110.11386684080162,21,7,1256,4528
163,265,165.50244408032432,24,4,2848,3449
164,267,87.93581325286456,23,5,1237,2786
165,268,227.87565165700676,23,5,899,508
166,269,102.3338483534954,28,0,1509,4713
167,270,217.80584333042142,28,0,12691,19870
168,272,484.4658143332697,23,5,2208,9512
169,273,4738.07029332679,28,0,40561,22083
170,275,798.4807455437256,24,4,7358,2645
171,277,18.31395348837209,6,22,21,86
172,278,52.63275946710003,10,18,175,310
173,279,1487.1747839834877,28,0,4790,2555
174,280,108.50571179646474,12,16,780,1693
175,282,1698.90225619129,28,0,24114,27547
176,283,140.48307705810427,16,12,3228,3371
177,286,2.6865671641791042,8,20,27,603
178,290,1787.5668987438962,28,0,2711,280
179,291,1865.1370851853303,27,1,6041,6619
180,292,11604.649953405124,28,0,8032,3717
181,293,501.6464208629956,28,0,3617,2537
182,294,1763.727235748557,28,0,5260,2817
183,296,8196.01704637146,28,0,1383,1152
184,299,36.777778009850884,12,16,159,1348
185,300,289.4792463092958,28,0,2912,1624
186,301,11009.10169008187,28,0,2372,125
187,302,5.131453911941717,3,25,10,195
188,303,27506.939051878064,28,0,10922,3665
189,304,28.05956765054487,13,15,72,842
190,305,107.42832398699102,14,14,274,408
191,306,164.36013509203806,14,14,310,749
192,307,2956.0837404674703,28,0,1702,3525
193,308,1003.5923357957167,28,0,1192,2751
194,310,3980.8764910374794,28,0,210,669
195,311,141.7093554198746,11,17,336,514
196,312,619.6144887611417,28,0,7308,7610
197,313,152.43900872318622,23,5,1217,655
198,314,78.31909206566509,28,0,983,2922
199,315,218.09858275334938,28,0,4768,9245
200,316,160.0,27,1,154,11
201,317,16.202815687487384,22,6,175,948
202,318,2379.632589755589,28,0,11367,5186
203,319,278.4246785507498,28,0,6236,7563
204,320,97.57987999808411,21,7,1261,1754
205,321,570.908018388821,26,2,2315,1330
206,322,4687.0047136489375,25,3,297,776
207,324,1498.1396739278935,28,0,6828,2065
208,325,172.15337520366663,28,0,14568,18306
209,327,146.89655530213273,28,0,12044,17948
210,328,86.30579745786723,24,4,1283,8995
211,332,1636.7399267399267,15,13,409,26
212,333,1674.8682985064277,28,0,7356,1437
213,335,696.5432195803639,27,1,948,2640
214,336,1001.1598853773289,25,3,1263,328
215,337,246.3366197167832,28,0,13352,17817
216,339,3811.8538727077994,28,0,54479,29413
217,340,1724.0162868896475,28,0,11847,3507
218,341,131.8506792471905,28,0,10120,11381
219,342,621.025919617224,28,0,6601,7371
220,343,510.8847524954617,28,0,5338,10700
221,346,2455.4057734204794,28,0,292,83
222,347,1408.2208540606603,28,0,10202,3651
223,348,5657.593557037812,28,0,7322,3411
224,349,29974.867759503024,28,0,5417,99
225,350,438.3497010829357,19,9,2352,1608
226,351,3.9583058450982973,9,19,30,689
227,353,11935.010712127021,28,0,7946,1154
228,354,10755.572731149146,28,0,16844,6145
229,355,34153.989007580734,28,0,82648,17741
230,356,486.8959331339157,24,4,2078,2554
231,357,7.142857142857142,1,27,1,15
232,359,3605.6203279549736,28,0,1280,1518
233,360,226.65955216358785,23,5,1755,2211
234,361,144.13338751939853,17,11,554,536
235,362,114.81096836588368,17,11,455,1516
236,363,404.79198102315837,27,1,6034,4291
237,365,4562.006549457707,28,0,7354,3397
238,366,3.882374119277555,10,18,27,856
239,367,60.37845357790484,19,9,469,5539
240,368,3004.70640844192,28,0,26597,12842
241,369,9.105239053796424,9,19,23,280
242,371,439.5189496634617,28,0,2949,2223
243,372,17011.814715914108,22,6,4091,537
244,373,532.6917366930517,14,14,1325,427
245,376,5.907709908914704,12,16,57,1249
246,378,419.96156208511957,28,0,16193,6794
247,379,1.868942348534579,11,17,22,893
248,380,29722.731864806115,28,0,79674,22477
249,381,19424.605328700134,28,0,11547,13529
250,382,0.46924752807105746,2,26,2,506
251,383,9.209605726749011,28,0,4069,23640
252,384,447.14721871799895,28,0,25580,31737
253,385,557.9571454286886,27,1,4017,14163
254,386,149.00695971465817,27,1,3795,8740
255,387,6.923593395651766,15,13,172,4724
256,388,4501.704677716855,28,0,22540,9227
257,391,383.1313701434468,28,0,11186,19622
258,392,150.52628104128294,28,0,1865,8647
